feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
fatigue_mean_7d,readiness_mean_28d,21473,0.42215750758968407,0.414035450365719,0.414035450365719
readiness_mean_28d,fatigue_mean_7d,21473,0.42215750758968407,0.414035450365719,0.414035450365719
fatigue_mean_7d,daily_load_baseline_mean_prior,21477,-0.22086945615500936,-0.26874119934664364,0.26874119934664364
daily_load_baseline_mean_prior,fatigue_mean_7d,21477,-0.22086945615500936,-0.26874119934664364,0.26874119934664364
fatigue_mean_7d,daily_load_zscore_prior,21408,0.08844388964583462,0.1202148308505264,0.1202148308505264
daily_load_zscore_prior,fatigue_mean_7d,21408,0.08844388964583462,0.1202148308505264,0.1202148308505264
fatigue_mean_7d,fatigue_baseline_mean_prior,21427,0.7330420967910012,0.743050077085291,0.743050077085291
fatigue_baseline_mean_prior,fatigue_mean_7d,21427,0.7330420967910012,0.743050077085291,0.743050077085291
fatigue_mean_7d,fatigue_zscore_prior,16806,0.2701517354561696,0.220005253653265,0.220005253653265
fatigue_zscore_prior,fatigue_mean_7d,16806,0.2701517354561696,0.220005253653265,0.220005253653265
fatigue_mean_7d,readiness_baseline_mean_prior,21423,0.38453113104178516,0.35689951873821474,0.35689951873821474
readiness_baseline_mean_prior,fatigue_mean_7d,21423,0.38453113104178516,0.35689951873821474,0.35689951873821474
fatigue_mean_7d,readiness_zscore_prior,16857,0.11468993784936779,0.12148491318256652,0.12148491318256652
readiness_zscore_prior,fatigue_mean_7d,16857,0.11468993784936779,0.12148491318256652,0.12148491318256652
fatigue_mean_7d,wellness_report_present,21477,-0.004233911123798903,-0.008842449729278744,0.008842449729278744
wellness_report_present,fatigue_mean_7d,21477,-0.004233911123798903,-0.008842449729278744,0.008842449729278744
fatigue_mean_7d,session_recorded,21477,0.04487901702584091,0.04618351137743039,0.04618351137743039
session_recorded,fatigue_mean_7d,21477,0.04487901702584091,0.04618351137743039,0.04618351137743039
fatigue_mean_7d,daily_load_log1p,21477,0.04219831996569684,0.03151034697040032,0.03151034697040032
daily_load_log1p,fatigue_mean_7d,21477,0.04219831996569684,0.03151034697040032,0.03151034697040032
fatigue_mean_7d,session_duration_minutes_log1p,21477,0.05008599030834521,0.058518036630317655,0.058518036630317655
session_duration_minutes_log1p,fatigue_mean_7d,21477,0.05008599030834521,0.058518036630317655,0.058518036630317655
fatigue_mean_7d,session_srpe_log1p,21477,0.04334863600963221,0.035199458025957156,0.035199458025957156
session_srpe_log1p,fatigue_mean_7d,21477,0.04334863600963221,0.035199458025957156,0.035199458025957156
fatigue_mean_7d,daily_load_sum_3d_log1p,21477,0.05039131890570986,0.01249314463320191,0.01249314463320191
daily_load_sum_3d_log1p,fatigue_mean_7d,21477,0.05039131890570986,0.01249314463320191,0.01249314463320191
fatigue_mean_7d,daily_load_sum_7d_log1p,21477,0.04576379222790512,-0.017559882190002395,0.017559882190002395
daily_load_sum_7d_log1p,fatigue_mean_7d,21477,0.04576379222790512,-0.017559882190002395,0.017559882190002395
fatigue_mean_7d,daily_load_sum_14d_log1p,21477,0.026860481280691628,-0.03233031762256591,0.03233031762256591
daily_load_sum_14d_log1p,fatigue_mean_7d,21477,0.026860481280691628,-0.03233031762256591,0.03233031762256591
fatigue_mean_7d,daily_load_sum_28d_log1p,21477,0.020349165636289898,-0.02717656796918972,0.02717656796918972
daily_load_sum_28d_log1p,fatigue_mean_7d,21477,0.020349165636289898,-0.02717656796918972,0.02717656796918972
fatigue_mean_7d,session_duration_sum_3d_log1p,21477,0.06430829078446038,0.06976511269325004,0.06976511269325004
session_duration_sum_3d_log1p,fatigue_mean_7d,21477,0.06430829078446038,0.06976511269325004,0.06976511269325004
fatigue_mean_7d,session_duration_sum_7d_log1p,21477,0.06621977139662126,0.06481956305918828,0.06481956305918828
session_duration_sum_7d_log1p,fatigue_mean_7d,21477,0.06621977139662126,0.06481956305918828,0.06481956305918828
fatigue_mean_7d,session_duration_sum_14d_log1p,21477,0.054135790198554835,0.05812065201247778,0.05812065201247778
session_duration_sum_14d_log1p,fatigue_mean_7d,21477,0.054135790198554835,0.05812065201247778,0.05812065201247778
fatigue_mean_7d,session_duration_sum_28d_log1p,21477,0.05005195317292525,0.06435608738336906,0.06435608738336906
session_duration_sum_28d_log1p,fatigue_mean_7d,21477,0.05005195317292525,0.06435608738336906,0.06435608738336906
fatigue_mean_7d,session_srpe_sum_3d_log1p,21477,0.05227518553903205,0.019091702885003406,0.019091702885003406
session_srpe_sum_3d_log1p,fatigue_mean_7d,21477,0.05227518553903205,0.019091702885003406,0.019091702885003406
fatigue_mean_7d,session_srpe_sum_7d_log1p,21477,0.04853215775458902,-0.008710805726198175,0.008710805726198175
session_srpe_sum_7d_log1p,fatigue_mean_7d,21477,0.04853215775458902,-0.008710805726198175,0.008710805726198175
fatigue_mean_7d,session_srpe_sum_14d_log1p,21477,0.030537930246490815,-0.02402848143930534,0.02402848143930534
session_srpe_sum_14d_log1p,fatigue_mean_7d,21477,0.030537930246490815,-0.02402848143930534,0.02402848143930534
fatigue_mean_7d,session_srpe_sum_28d_log1p,21477,0.024546759950968652,-0.019569299380129423,0.019569299380129423
session_srpe_sum_28d_log1p,fatigue_mean_7d,21477,0.024546759950968652,-0.019569299380129423,0.019569299380129423
fatigue_mean_14d,fatigue_mean_14d,22572,1.0,1.0,1.0
fatigue_mean_14d,fatigue_mean_28d,22572,0.9281521287705837,0.9253391782565088,0.9253391782565088
fatigue_mean_28d,fatigue_mean_14d,22572,0.9281521287705837,0.9253391782565088,0.9253391782565088
fatigue_mean_14d,readiness_mean_3d,20190,0.4348350724222231,0.436636813171386,0.436636813171386
readiness_mean_3d,fatigue_mean_14d,20190,0.4348350724222231,0.436636813171386,0.436636813171386
fatigue_mean_14d,readiness_mean_7d,21476,0.47150128724625917,0.4720789858105836,0.4720789858105836
readiness_mean_7d,fatigue_mean_14d,21476,0.47150128724625917,0.4720789858105836,0.4720789858105836
fatigue_mean_14d,readiness_mean_14d,22568,0.493080646397456,0.49078793905302487,0.49078793905302487
readiness_mean_14d,fatigue_mean_14d,22568,0.493080646397456,0.49078793905302487,0.49078793905302487
fatigue_mean_14d,readiness_mean_28d,22568,0.45970175291803717,0.45191468855334227,0.45191468855334227
readiness_mean_28d,fatigue_mean_14d,22568,0.45970175291803717,0.45191468855334227,0.45191468855334227
fatigue_mean_14d,daily_load_baseline_mean_prior,22572,-0.2222150119045249,-0.27174729130282066,0.27174729130282066
daily_load_baseline_mean_prior,fatigue_mean_14d,22572,-0.2222150119045249,-0.27174729130282066,0.27174729130282066
fatigue_mean_14d,daily_load_zscore_prior,22503,0.0910566847848263,0.11812822597782219,0.11812822597782219
daily_load_zscore_prior,fatigue_mean_14d,22503,0.0910566847848263,0.11812822597782219,0.11812822597782219
fatigue_mean_14d,fatigue_baseline_mean_prior,22522,0.795748688897737,0.8091457831587437,0.8091457831587437
fatigue_baseline_mean_prior,fatigue_mean_14d,22522,0.795748688897737,0.8091457831587437,0.8091457831587437
fatigue_mean_14d,fatigue_zscore_prior,16806,0.17188775038751147,0.12178780206259683,0.12178780206259683
fatigue_zscore_prior,fatigue_mean_14d,16806,0.17188775038751147,0.12178780206259683,0.12178780206259683
fatigue_mean_14d,readiness_baseline_mean_prior,22518,0.41597263641645305,0.3811175634077599,0.3811175634077599
readiness_baseline_mean_prior,fatigue_mean_14d,22518,0.41597263641645305,0.3811175634077599,0.3811175634077599
fatigue_mean_14d,readiness_zscore_prior,16858,0.06754912625843588,0.07931280306853315,0.07931280306853315
readiness_zscore_prior,fatigue_mean_14d,16858,0.06754912625843588,0.07931280306853315,0.07931280306853315
fatigue_mean_14d,wellness_report_present,22572,0.010117298822630244,0.0013971518164156628,0.0013971518164156628
wellness_report_present,fatigue_mean_14d,22572,0.010117298822630244,0.0013971518164156628,0.0013971518164156628
fatigue_mean_14d,session_recorded,22572,0.04495612010018668,0.045016902071796136,0.045016902071796136
session_recorded,fatigue_mean_14d,22572,0.04495612010018668,0.045016902071796136,0.045016902071796136
fatigue_mean_14d,daily_load_log1p,22572,0.04123988085763778,0.029055492971220887,0.029055492971220887
daily_load_log1p,fatigue_mean_14d,22572,0.04123988085763778,0.029055492971220887,0.029055492971220887
fatigue_mean_14d,session_duration_minutes_log1p,22572,0.04984274391363887,0.05578054475249028,0.05578054475249028
session_duration_minutes_log1p,fatigue_mean_14d,22572,0.04984274391363887,0.05578054475249028,0.05578054475249028
fatigue_mean_14d,session_srpe_log1p,22572,0.04236992468080873,0.032385752082109455,0.032385752082109455
session_srpe_log1p,fatigue_mean_14d,22572,0.04236992468080873,0.032385752082109455,0.032385752082109455
fatigue_mean_14d,daily_load_sum_3d_log1p,22572,0.05114992769129858,0.019511695877786856,0.019511695877786856
daily_load_sum_3d_log1p,fatigue_mean_14d,22572,0.05114992769129858,0.019511695877786856,0.019511695877786856
fatigue_mean_14d,daily_load_sum_7d_log1p,22572,0.05331055881157212,0.0036891803412865726,0.0036891803412865726
daily_load_sum_7d_log1p,fatigue_mean_14d,22572,0.05331055881157212,0.0036891803412865726,0.0036891803412865726
fatigue_mean_14d,daily_load_sum_14d_log1p,22572,0.05198229993883714,-0.01494573679671189,0.01494573679671189
daily_load_sum_14d_log1p,fatigue_mean_14d,22572,0.05198229993883714,-0.01494573679671189,0.01494573679671189
fatigue_mean_14d,daily_load_sum_28d_log1p,22572,0.038505926193902744,-0.021437201711874593,0.021437201711874593
daily_load_sum_28d_log1p,fatigue_mean_14d,22572,0.038505926193902744,-0.021437201711874593,0.021437201711874593
fatigue_mean_14d,session_duration_sum_3d_log1p,22572,0.06395802639354699,0.0730304426019127,0.0730304426019127
session_duration_sum_3d_log1p,fatigue_mean_14d,22572,0.06395802639354699,0.0730304426019127,0.0730304426019127
fatigue_mean_14d,session_duration_sum_7d_log1p,22572,0.06910457993069596,0.08004742521992544,0.08004742521992544
session_duration_sum_7d_log1p,fatigue_mean_14d,22572,0.06910457993069596,0.08004742521992544,0.08004742521992544
fatigue_mean_14d,session_duration_sum_14d_log1p,22572,0.0755313890239349,0.07462097665917473,0.07462097665917473
session_duration_sum_14d_log1p,fatigue_mean_14d,22572,0.0755313890239349,0.07462097665917473,0.07462097665917473
fatigue_mean_14d,session_duration_sum_28d_log1p,22572,0.0701615605396435,0.07460376999623902,0.07460376999623902
session_duration_sum_28d_log1p,fatigue_mean_14d,22572,0.0701615605396435,0.07460376999623902,0.07460376999623902
fatigue_mean_14d,session_srpe_sum_3d_log1p,22572,0.05282839139271572,0.025654634193469437,0.025654634193469437
session_srpe_sum_3d_log1p,fatigue_mean_14d,22572,0.05282839139271572,0.025654634193469437,0.025654634193469437
fatigue_mean_14d,session_srpe_sum_7d_log1p,22572,0.05546363164886608,0.012073514282265224,0.012073514282265224
session_srpe_sum_7d_log1p,fatigue_mean_14d,22572,0.05546363164886608,0.012073514282265224,0.012073514282265224
fatigue_mean_14d,session_srpe_sum_14d_log1p,22572,0.05508504458172278,-0.006890969463166046,0.006890969463166046
session_srpe_sum_14d_log1p,fatigue_mean_14d,22572,0.05508504458172278,-0.006890969463166046,0.006890969463166046
fatigue_mean_14d,session_srpe_sum_28d_log1p,22572,0.04257688837447742,-0.013771710760876233,0.013771710760876233
session_srpe_sum_28d_log1p,fatigue_mean_14d,22572,0.04257688837447742,-0.013771710760876233,0.013771710760876233
fatigue_mean_28d,fatigue_mean_28d,23819,1.0,1.0,1.0
fatigue_mean_28d,readiness_mean_3d,20190,0.42158221133233487,0.42369705081970876,0.42369705081970876
readiness_mean_3d,fatigue_mean_28d,20190,0.42158221133233487,0.42369705081970876,0.42369705081970876
fatigue_mean_28d,readiness_mean_7d,21480,0.45668778289393264,0.45711987499175977,0.45711987499175977
readiness_mean_7d,fatigue_mean_28d,21480,0.45668778289393264,0.45711987499175977,0.45711987499175977
fatigue_mean_28d,readiness_mean_14d,22579,0.4766480863227524,0.4752575602027836,0.4752575602027836
readiness_mean_14d,fatigue_mean_28d,22579,0.4766480863227524,0.4752575602027836,0.4752575602027836
fatigue_mean_28d,readiness_mean_28d,23815,0.4995025559201989,0.495275916331828,0.495275916331828
readiness_mean_28d,fatigue_mean_28d,23815,0.4995025559201989,0.495275916331828,0.495275916331828
fatigue_mean_28d,daily_load_baseline_mean_prior,23819,-0.22257018569942288,-0.26748766109802447,0.26748766109802447
daily_load_baseline_mean_prior,fatigue_mean_28d,23819,-0.22257018569942288,-0.26748766109802447,0.26748766109802447
fatigue_mean_28d,daily_load_zscore_prior,23750,0.0949474461629209,0.11681521181520992,0.11681521181520992
daily_load_zscore_prior,fatigue_mean_28d,23750,0.0949474461629209,0.11681521181520992,0.11681521181520992
fatigue_mean_28d,fatigue_baseline_mean_prior,23769,0.8512472226802549,0.8646025484763742,0.8646025484763742
fatigue_baseline_mean_prior,fatigue_mean_28d,23769,0.8512472226802549,0.8646025484763742,0.8646025484763742
fatigue_mean_28d,fatigue_zscore_prior,16806,0.10363120527493418,0.05462764221635022,0.05462764221635022
fatigue_zscore_prior,fatigue_mean_28d,16806,0.10363120527493418,0.05462764221635022,0.05462764221635022
fatigue_mean_28d,readiness_baseline_mean_prior,23765,0.4476217126813953,0.40606157119823555,0.40606157119823555
readiness_baseline_mean_prior,fatigue_mean_28d,23765,0.4476217126813953,0.40606157119823555,0.40606157119823555
fatigue_mean_28d,readiness_zscore_prior,16858,0.03115008697212186,0.04383714880402832,0.04383714880402832
readiness_zscore_prior,fatigue_mean_28d,16858,0.03115008697212186,0.04383714880402832,0.04383714880402832
fatigue_mean_28d,wellness_report_present,23819,0.020092694650320757,0.011376839372871312,0.011376839372871312
wellness_report_present,fatigue_mean_28d,23819,0.020092694650320757,0.011376839372871312,0.011376839372871312
fatigue_mean_28d,session_recorded,23819,0.04703837618917644,0.045808772756169326,0.045808772756169326
session_recorded,fatigue_mean_28d,23819,0.04703837618917644,0.045808772756169326,0.045808772756169326
fatigue_mean_28d,daily_load_log1p,23819,0.043131025593038906,0.02943489978456756,0.02943489978456756
daily_load_log1p,fatigue_mean_28d,23819,0.043131025593038906,0.02943489978456756,0.02943489978456756
fatigue_mean_28d,session_duration_minutes_log1p,23819,0.05203377599301597,0.056368941140263536,0.056368941140263536
session_duration_minutes_log1p,fatigue_mean_28d,23819,0.05203377599301597,0.056368941140263536,0.056368941140263536
fatigue_mean_28d,session_srpe_log1p,23819,0.044206725330106604,0.03263212765200572,0.03263212765200572
session_srpe_log1p,fatigue_mean_28d,23819,0.044206725330106604,0.03263212765200572,0.03263212765200572
fatigue_mean_28d,daily_load_sum_3d_log1p,23819,0.05660288815132979,0.024276594309323617,0.024276594309323617
daily_load_sum_3d_log1p,fatigue_mean_28d,23819,0.05660288815132979,0.024276594309323617,0.024276594309323617
fatigue_mean_28d,daily_load_sum_7d_log1p,23819,0.05749907526335457,0.016191135858441744,0.016191135858441744
daily_load_sum_7d_log1p,fatigue_mean_28d,23819,0.05749907526335457,0.016191135858441744,0.016191135858441744
fatigue_mean_28d,daily_load_sum_14d_log1p,23819,0.051886025131155096,0.00706552589535361,0.00706552589535361
daily_load_sum_14d_log1p,fatigue_mean_28d,23819,0.051886025131155096,0.00706552589535361,0.00706552589535361
fatigue_mean_28d,daily_load_sum_28d_log1p,23819,0.0574273123539305,-0.004018768918322594,0.004018768918322594
daily_load_sum_28d_log1p,fatigue_mean_28d,23819,0.0574273123539305,-0.004018768918322594,0.004018768918322594
fatigue_mean_28d,session_duration_sum_3d_log1p,23819,0.06863787826955915,0.07562374321911908,0.07562374321911908
session_duration_sum_3d_log1p,fatigue_mean_28d,23819,0.06863787826955915,0.07562374321911908,0.07562374321911908
fatigue_mean_28d,session_duration_sum_7d_log1p,23819,0.07160120727692709,0.08712254672343166,0.08712254672343166
session_duration_sum_7d_log1p,fatigue_mean_28d,23819,0.07160120727692709,0.08712254672343166,0.08712254672343166
fatigue_mean_28d,session_duration_sum_14d_log1p,23819,0.0698090666282384,0.08819860495981717,0.08819860495981717
session_duration_sum_14d_log1p,fatigue_mean_28d,23819,0.0698090666282384,0.08819860495981717,0.08819860495981717
fatigue_mean_28d,session_duration_sum_28d_log1p,23819,0.08520573174904604,0.08805199984530218,0.08805199984530218
session_duration_sum_28d_log1p,fatigue_mean_28d,23819,0.08520573174904604,0.08805199984530218,0.08805199984530218
fatigue_mean_28d,session_srpe_sum_3d_log1p,23819,0.05806894786168052,0.0300040189165715,0.0300040189165715
session_srpe_sum_3d_log1p,fatigue_mean_28d,23819,0.05806894786168052,0.0300040189165715,0.0300040189165715
fatigue_mean_28d,session_srpe_sum_7d_log1p,23819,0.059205417970789896,0.023938521849908568,0.023938521849908568
session_srpe_sum_7d_log1p,fatigue_mean_28d,23819,0.059205417970789896,0.023938521849908568,0.023938521849908568
fatigue_mean_28d,session_srpe_sum_14d_log1p,23819,0.05392197957230841,0.014741884939419334,0.014741884939419334
session_srpe_sum_14d_log1p,fatigue_mean_28d,23819,0.05392197957230841,0.014741884939419334,0.014741884939419334
fatigue_mean_28d,session_srpe_sum_28d_log1p,23819,0.060690880266757015,0.0034621303860016793,0.0034621303860016793
session_srpe_sum_28d_log1p,fatigue_mean_28d,23819,0.060690880266757015,0.0034621303860016793,0.0034621303860016793
readiness_mean_3d,readiness_mean_3d,20190,1.0,1.0,1.0
readiness_mean_3d,readiness_mean_7d,20190,0.9132544678586948,0.9040097705376251,0.9040097705376251
readiness_mean_7d,readiness_mean_3d,20190,0.9132544678586948,0.9040097705376251,0.9040097705376251
readiness_mean_3d,readiness_mean_14d,20190,0.8566131794264166,0.8499507678164414,0.8499507678164414
readiness_mean_14d,readiness_mean_3d,20190,0.8566131794264166,0.8499507678164414,0.8499507678164414
